DB Name,Ingame Name Clarification,Un,IMG,"Vision Info"
Porsche_911GT2RS_2017,Porsche 911 GT2 RS ''Weissach Package'' (Red),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20911%20GT2%20RS%20'Weissach%20Package'/Porsche%20911%20GT2%20RS%20''Weissach%20Package''%20(GuardsRed).jpg,"Added into the game in Update 1.21.0 and released in Season 55 (July 26, 2018 - August 9, 2018) as a paid Porsche "70th Anniversary" Series event car."
Porsche_911GT2RSVIP_2017,Porsche 911 GT2 RS ''Weissach Package'' (VIP),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20911%20GT2%20RS%20'Weissach%20Package'%20(VIP)/Porsche%20911%20GT2%20RS%20Weissach%20Package%20(GTSilver).jpg,"Added into the game in Update 2.5.0 and released in Season 114 (October 29, 2020 - November 12, 2020) as a compensation for server outages in November 1 and 2, 2020. Later on was given out as a compensation again for the issues regarding the Porsche Taycan Turbo S and the new EV upgrade system in Season 149 (March 3, 2022 - March 17, 2022)."
Porsche_911GT2RSClubSport_2019,Porsche 911 GT2 RS Clubsport,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20911%20GT2%20RS%20Clubsport/Porsche%20911%20GT2%20RS%20Clubsport%20(Black).jpg,"Added into the game in Update 3.0.2 and released in Season 127 (April 29, 2021 - May 13, 2021) as a Prize car for the America Series: The Ring Duality/Duality Evolution Cups."
Porsche_911GT2RSClubSportSalzburg_2019,Porsche 911 GT2 RS Clubsport (991),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20911%20GT2%20RS%20Clubsport%20(991)/Porsche%20911%20GT2%20RS%20Clubsport%20(991)%20(GuardsRed).jpg,"Added into the game in Update 4.4.0 and released in Season 179 (April 27, 2023 - May 11, 2023) as a featured gold star car in the European Invitational: Road To The Ring Duality and Duality Evolution Cups."
Porsche_911GT3RewardRecycled_2018,Porsche 911 GT3,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20033%20-%20Porsche%20911%20GT3/Porsche%20911%20GT3%20(Chalk).jpg,"Added into the game in Update 1.13.0 and released in Season 33 (September 21, 2017 - October 5, 2017) as a Crew Milestone car."
Porsche_911GT3Reward_2018,Porsche 911 GT3,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20033%20-%20Porsche%20911%20GT3/Porsche%20911%20GT3%20(GuardsRed).jpg,"Added into the game in Update 1.13.0 and released in Season 33 (September 21, 2017 - October 5, 2017) as a Crew Season car (Top 3)."
Porsche_911GT3_2022,Porsche 911 GT3 (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20911%20GT3%20(992)/Porsche%20911%20GT3%20(992)%20(SharkBlue).jpg,"Added into the game in Update 3.3.0 and released in Season 134 (August 5, 2021 - August 19, 2021) as a Prize Car for the European Series: The Green Hell intro event."
Porsche_911GT3RSCrewRecycled_2016,Porsche 911 GT3 RS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20911%20GT3%20RS/Porsche%20911%20GT3%20RS%20(UltraViolet).jpg,"Added into the game in Update 1.10.0 and released in Season 19 (March 9, 2017 - March 23, 2017) as a pullable gold starred version of the Tempe5t 2 Boss car."
Porsche_911GT3RSCrew_2016,Dana's Porsche 911 GT3 RS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/%23Dana's%20Porsche%20911%20GT3%20RS/Dana's%20Porsche%20911%20GT3%20RS%20(LavaOrange).jpg,"Added into the game in Update 1.10.0 and released in Season 19 (March 9, 2017 - March 23, 2017) as a winnable Tempe5t 2 Boss car."
Porsche_911GT3RSRewardRecycled_2018,Porsche 911 GT3 RS ''Weissach Package'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20051%20-%20Porsche%20911%20GT3%20RS%20'Weissach%20Package'/Porsche%20911%20GT3%20RS%20''Weissach%20Package''%20(LizardGreen).jpg,"Added into the game in Update 1.19.0 and released in Season 51 (May 31, 2018 - June 14, 2018) as a Crew Milestone car."
Porsche_911GT3RSReward_2018,Porsche 911 GT3 RS ''Weissach Package'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20051%20-%20Porsche%20911%20GT3%20RS%20'Weissach%20Package'/Porsche%20911%20GT3%20RS%20Weissach%20Package%20(GTSilver).jpg,"Added into the game in Update 1.19.0 and released in Season 51 (May 31, 2018 - June 14, 2018) as a Crew Season car (Top 10 Crews)."
Porsche_911GT3RS992_2023,Porsche 911 GT3 RS (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20911%20GT3%20RS%20(992)/Porsche%20911%20GT3%20RS%20(992)%20(RacingYellow).jpg,"Added into the game in Update 4.4.0 and released in Season 179 (April 27, 2023 - May 11, 2023) as a featured gold star car in the European Invitational: Road To The Ring Duality and Duality Evolution Cups."
Porsche_911GT3RS992Tribute_2023,Porsche 911 GT3 RS Carrera RS 2.7 Tribute (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20911%20GT3%20RS%20Carrera%20RS%202.7%20Tribute%20(992)/Porsche%20911%20GT3%20RS%20Carrera%20RS%202.7%20Tribute%20(992)%20(White).jpg,"Added into the game in Update 4.4.0 and released in Season 179 (April 27, 2023 - May 11, 2023) as a Prize car for the European Invitational: Road To The Ring Duality and Duality Evolution Cups."
Porsche_911GT3TouringRewardRecycled_2022,Porsche 911 GT3 Touring (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20176%20-%20Porsche%20911%20GT3%20Touring%20(992)/Porsche%20911%20GT3%20Touring%20(992)%20(IrishGreen).jpg,"Added into the game in Update 4.4.0 and released in Season 176 (March 16, 2023 - March 30, 2023) as a Crew Milestone Prize car."
Porsche_911GT3TouringReward_2022,Porsche 911 GT3 Touring (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20176%20-%20Porsche%20911%20GT3%20Touring%20(992)/Porsche%20911%20GT3%20Touring%20(992)%20(RubyStarNeo).jpg,"Added into the game in Update 4.4.0 and released in Season 176 (March 16, 2023 - March 30, 2023) as a Crew Season Prize car (Top 10 Crews)."
Porsche_911RRewardRecycled_2017,Porsche 911 R (E.C. Level 0),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20027%20-%20Porsche%20911%20R/Porsche%20911%20R%20(GTSilver).jpg,"Added into the game in Update 1.12.0 and released in Season 27 (June 29, 2017 - July 13, 2017) as a Crew Milestone car."
Porsche_911RRewardRecycled_2017_EC,Porsche 911 R (E.C. Level 50),T5,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_12.png,"The car was added into the Elite Customs feature, in Update 2.12.0 and introduced in Season 103 (May 28, 2020 - June 11, 2020) as a part of the Elite Customs: Sports Cars car collection."
Porsche_911RReward_2017,Porsche 911 R,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20027%20-%20Porsche%20911%20R/Porsche%20911%20R%20(White).jpg,"Added into the game in Update 1.12.0 and released in Season 27 (June 29, 2017 - July 13, 2017) as a Crew Season car (Top 3)."
Porsche_RWB993RewardRecycled_1993,Porsche 911 RWB,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20076%20-%20Porsche%20911%20RWB/Porsche%20911%20RWB%20(Oil).jpg,"Added into the game in Update 2.4.0 and released in Season 76 (May 16, 2019 - May 30, 2019) as a Crew Milestone car."
Porsche_RWB993Reward_1993,Porsche 911 RWB,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20076%20-%20Porsche%20911%20RWB/Porsche%20911%20RWB%20(Sapphire).jpg,"Added into the game in Update 2.4.0 and released in Season 76 (May 16, 2019 - May 30, 2019) as a Crew Season car (Top 10 Crews)."
Porsche_RWB993Evo_1993,Porsche 911 RWB (Evo),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20RWB%20993%20(Evo)/Porsche%20911%20RWB%20(Evo)%20(Emerald).jpg,"Added into the game in Update 2.7.0 and released in Season 86 (October 3, 2019 - October 17, 2019) as an Evolution Cup Prize car."
Porsche_911SpeedsterRewardRecycled_2020,Porsche 911 Speedster,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20084%20-%20Porsche%20911%20Speedster/Porsche%20911%20Speedster%20(GuardsRed).jpg,"Added into the game in Update 2.6.0 and released in Season 84 (September 5, 2019 - September 19, 2019) as a Crew Milestone car."
Porsche_911SpeedsterReward_2020,Porsche 911 Speedster ''Heritage Design Package'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20084%20-%20Porsche%20911%20Speedster%20'Heritage%20Design%20Package'/Porsche%20911%20Speedster%20''Heritage%20Design%20Package''%20(GTSilver).jpg,"Added into the game in Update 2.6.0 and released in Season 84 (September 5, 2019 - September 19, 2019) as a Crew Season car (Top 10 Crews)."
Porsche_911TurboSRewardRecycled_2016,Porsche 911 Turbo S (991),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20016%20-%20Porsche%20911%20Turbo%20S/Porsche%20911%20Turbo%20S%20(CarmineRed).jpg,"Added into the game in Update 1.9.0 and released in Season 16 (January 26, 2017 - February 9, 2017) as a Crew Season car (Top 3)."
Porsche_911TurboSReward_2016,Porsche 911 Turbo S (991),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20016%20-%20Porsche%20911%20Turbo%20S/Porsche%20911%20Turbo%20S%20(MiamiBlue).jpg,"Added into the game in Update 1.9.0 and released in Season 16 (January 26, 2017 - February 9, 2017) as a Crew Milestone car."
Porsche_911TurboSRewardRecycled_2021,Porsche 911 Turbo S (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20110%20-%20Porsche%20911%20Turbo%20S%20(992)/Porsche%20911%20Turbo%20S%20(992)%20(GuardsRed).jpg,"Added into the game in Update 2.15.x and released in Season 110 (September 3, 2020 - September 17, 2020) as a Crew Milestone car."
Porsche_911TurboSReward_2021,Porsche 911 Turbo S (992),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20110%20-%20Porsche%20911%20Turbo%20S%20(992)/Porsche%20911%20Turbo%20S%20(992)%20(GentianBlue).jpg,"Added into the game in Update 2.15.x and released in Season 110 (September 3, 2020 - September 17, 2020) as a Crew Season car (Top 10 Crews)."
Porsche_918SpyderRewardRecycled_2015,Porsche 918 Spyder,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20017%20-%20Porsche%20918%20Spyder/Porsche%20918%20Spyder%20(AcidGreen).jpg,"Added into the game in Update 1.9.0 and released in Season 17 (February 9, 2017 - February 23, 2017) as a Crew Milestone car. Later on, it was again a Crew Milestone car in season 85 (September 19, 2019 - October 3, 2019)."
Porsche_918SpyderMartini_2015,Porsche 918 Spyder MARTINI RACING,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20918%20Spyder%20MARTINI%20RACING/Porsche%20918%20Spyder%20MARTINI%20RACING%20(SalzburgRacingDesign).jpg,"Added into the game in Update 1.23.0 and released in Season 61 (October 18, 2018 - November 1, 2018) as a Prize car for the Porsche "70th Anniversary" Finale event."
Porsche_918SpyderGold_2015,Porsche 918 Spyder Weissach Package,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Porsche%20918%20Spyder%20Weissach%20Package/Porsche%20918%20Spyder%20Weissach%20Package%20(GuardsRed).jpg,"Added into the game in Update 2.12.0 and released in Season 103 (May 28, 2020 - June 11, 2020) as a featured gold star car in the Holy Trinity Cup."
Porsche_918SpyderReward_2015,Porsche 918 Spyder Weissach Package,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20017%20-%20Porsche%20918%20Spyder%20'Weissach%20Package'/Porsche%20918%20Spyder%20Weissach%20Package%20(SalzburgRacingDesign).jpg,"Added into the game in Update 1.9.0 and released in Season 17 (February 9, 2017 - February 23, 2017) as a Crew Season car (Top 3). Later on, it was again a Crew Season car (Top 10) in season 85 (September 19, 2019 - October 3, 2019)."
Porsche_935_2019,Porsche 935 MARTINI RACING,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20935%20Martini%20Racing/Porsche%20935%20Martini%20Racing%20(White).jpg,"Added into the game in Update 2.12.x and released in Season 102 (May 14, 2020 - May 28, 2020) as a Prize car for the Hypercar Forum event."
Porsche_935Salzburg_2019,Porsche 935 'Salzburg',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20935%20Salzburg/Porsche%20935%20Salzburg%20(GuardsRed).jpg,"Added into the game in Update 3.0.2 and released in Season 126 (April 15, 2021 - April 29, 2021) as a Prize car for the Supercar Science: Finale event."
Porsche_Canepa959_1988,Porsche 959 SC,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20959%20SC/Porsche%20959%20SC%20(SealGrey).jpg,"Added into the game in Update 1.22.0 and released in Season 60 (October 4, 2018 - October 18, 2018) as a paid Porsche "70th Anniversary" Series event car."
Porsche_CarreraGTClassic_2003,Porsche Carrera GT (E.C. Level 0),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/3.Legends/2.Restored/Porsche/Porsche%20Carrera%20GT/Porsche%20Carrera%20GT%20(GTSilver).jpg,"Added into the game in Update 1.23 and released in Season 62 (November 1, 2018 - November 15, 2018) as a part of the Legends campaign."
Porsche_CarreraGTClassic_2003_EC,Porsche Carrera GT (E.C. Level 50),T5,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_10.png,"The car was added into the Elite Customs feature, in Update 2.11.0 and introduced in Season 100 (April 16, 2020 - April 30, 2020) as a part of the Elite Customs: Legends V.2 car collection."
Porsche_DD911GTRSRRewardRecycled_2017,Porsche Duke Dynamics 911 GT-RSR,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20153%20-%20Porsche%20Duke%20Dynamics%20911%20GT-RSR/Porsche%20Duke%20Dynamics%20911%20GT-RSR%20(MidnightBlue).jpg,"Added into the game in Update 3.8.0 and released in Season 153 (April 28, 2022 - May 12, 2022) as a Crew Milestone car."
Porsche_DD911GTRSRReward_2017,Porsche Duke Dynamics 911 GT-RSR,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20153%20-%20Porsche%20Duke%20Dynamics%20911%20GT-RSR/Porsche%20Duke%20Dynamics%20911%20GT-RSR%20(BlackNight).jpg,"Added into the game in Update 3.8.0 and released in Season 153 (April 28, 2022 - May 12, 2022) as a Crew Season car (Top 10 Crews)."
Porsche_RWB911Turbo_1991,Porsche Hoonigan RWB 911 Turbo,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20Hoonigan%20RWB%20911%20Turbo/Porsche%20Hoonigan%20RWB%20911%20Turbo%20(White).jpg,"Added into the game in OTA Update 4.8.2 and released in Season 196 (December 22, 2023 - December 30, 2023) as a Prize car for the Icon Series Hoonigan: Carcaine event."
Porsche_MissionRConcept_2021,Porsche Mission R Concept,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20Mission%20R%20Concept/Porsche%20Mission%20R%20Concept%20(CarmineRed).jpg,"Added into the game in OTA Update 4.5.1 and released in Season 185 (July 24, 2023 - August 4, 2023) as a Prize car in the Icon Series Hillclimb: The Summit event."
Porsche_RWB993Rotana_1993,Porsche RWB 993 ''Rotana'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20RWB%20993%20'Rotana'/Porsche%20RWB%20993%20''Rotana''%20(Purple).jpg,"Added into the game in Update 1.21.0 and released in Season 56 (August 9, 2018 - August 23, 2018) as a paid Porsche "70th Anniversary" Series event car."
Porsche_912Hoonipigasus_1966,Porsche SVRSR ''Hoonipigasus'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20SVRSR%20Hoonipigasus/Porsche%20SVRSR%20Hoonipigasus%20(HoonipigasusPink).jpg,"Added into the game in OTA Update 4.3.1 and released in Season 169 (December 8, 2022 - December 22, 2022) as a Hoonipigasus Track Challenge Flash event car (paid)."
Porsche_TaycanTurboSCrossTurismo_2022,Porsche Taycan Cross Turismo Turbo S,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20Taycan%20Cross%20Turismo%20Turbo%20S/Porsche%20Taycan%20Cross%20Turismo%20Turbo%20S%20(MambaGreen).jpg,"Added into the game in Update 4.2.0 and released in Season 168 (November 24, 2022 - December 8, 2022) as a Duality Evolution Cup Prize car in a Duality/Duality Evolution Cups."
Porsche_TaycanTurboGTRewardRecycled_2025,Porsche Taycan Turbo GT ''Weissach Package'',T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20213%20-%20Porsche%20Taycan%20Turbo%20GT%20''Weissach%20Edition''/Porsche%20Taycan%20Turbo%20GT%20''Weissach%20Edition''%20(ShadeGreen).jpg,"Added into the game in OTA2 Update 5.1.0 and released in Season 213 (August 15, 2024 - August 29, 2024) as a Crew Milestone car."
Porsche_TaycanTurboGTReward_2025,Porsche Taycan Turbo GT,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20213%20-%20Porsche%20Taycan%20Turbo%20GT/Porsche%20Taycan%20Turbo%20GT%20(PurpleSky).jpg,"Added into the game in OTA2 Update 5.1.0 and released in Season 213 (August 15, 2024 - August 29, 2024) as a Crew Season car (Top 10 Crews)."
Porsche_TaycanTurboSPride_2021,Porsche Taycan Turbo S (Pride),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Porsche%20Taycan%20Turbo%20S%20Pride/Porsche%20Taycan%20Turbo%20S%20Pride%20(Ghost).jpg,"Added into the game in OTA Update 4.5.1 and released in Season 184 (July 16, 2023 - July 30, 2023) as a gift (free) car for the Pride Month (June)."
Porsche_TaycanTurboSRewardRecycled_2021,Porsche Taycan Turbo S,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Porsche/Season%20149%20-%20Porsche%20Taycan%20Turbo%20S/Porsche%20Taycan%20Turbo%20S%20(FrozenBlue).jpg,"Added into the game in Update 3.7.0 and released in Season 149 (March 3, 2022 - March 17, 2022) as a Crew Milestone car. There were a couple of glitches with the car, involving receiving big amounts of cash, losing cash and not receiving the milestone car. The affected people got a compensation, being the Porsche 911 GT2 RS "Weissach Package"."
Porsche_TaycanTurboSReward_2021,Porsche Taycan Turbo S,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Porsche/Season%20149%20-%20Porsche%20Taycan%20Turbo%20S/Porsche%20Taycan%20Turbo%20S%20(White).jpg,"Added into the game in Update 3.7.0 and released in Season 149 (March 3, 2022 - March 17, 2022) as a Crew Season car (Top 10 Crews)."
Radford_Type62GOSH_2021,RadFord Type 62-2 GOSH Edition,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/RadFord/RadFord%20Type%2062-2%20GOSH%20Edition/RadFord%20Type%2062-2%20GOSH%20Edition%20(GoshPurple).jpg,"Added into the game in OTA Update 5.1.0 and released in Season 211 (July 23, 2024 - July 29, 2024) as a paid car in the GOSH Charity Flash event."
Rimac_Nevera_2021,Rimac Nevera,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Rimac/Rimac%20Nevera/Rimac%20Nevera%20(CallistoGreen).jpg,"Added into the game in OTA 2 Update 4.3.x and released in Season 172 (January 19, 2023 - February 2, 2023) as a paid Flash event car."
Rimac_NeveraRewardrecycled_2022,Rimac Nevera,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Rimac/Season%20201%20-%20Rimac%20Nevera/Rimac%20Nevera%20(StellarWhite).jpg,"Added into the game in OTA Update 4.9.0 and released in Season 201 (March 2, 2024 - March 16, 2024) as a Crew Milestone car."
Rimac_NeveraReward_2022,Rimac Nevera Time Attack,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Rimac/Season%20201%20-%20Rimac%20Nevera%20Time%20Attack/Rimac%20Nevera%20Time%20Attack%20(SquadronBlack).jpg,"Added into the game in OTA Update 4.9.0 and released in Season 201 (March 2, 2024 - March 16, 2024) as a Crew Season car (Top 10 Crews)."
Saleen_S1RewardRecycled_2018,Saleen S1,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Saleen/Season%20061%20-%20Saleen%20S1/Saleen%20S1%20(SignatureRed).jpg,"Added into the game in Update 1.22.0 and released in Season 61 (October 18, 2018 - November 1, 2018) as a Crew Milestone car."
Saleen_S1Reward_2018,Saleen S1,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Saleen/Season%20061%20-%20Saleen%20S1/Saleen%20S1%20(BerylliumOrange).jpg,"Added into the game in Update 1.22.0 and released in Season 61 (October 18, 2018 - November 1, 2018) as a Crew Season car (Top 10 Crews)."
Saleen_S7Classic_2004,Saleen S7 Twin Turbo (E.C. Level 0),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/3.Legends/2.Restored/Saleen/Saleen%20S7%20Twin%20Turbo/Saleen%20S7%20Twin%20Turbo%20(LizstickRed).jpg,"Added into the game in Update 1.23 and released in Season 62 (November 1, 2018 - November 15, 2018) as a part of the Legends campaign."
Saleen_S7Classic_2004_EC,Saleen S7 Twin Turbo (E.C. Level 50),T5,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_9.png,"The car was added into the Elite Customs feature, in Update 2.10 and introduced in Season 96 (February 20, 2020 - March 5, 2020) as a part of the Elite Customs: Legends V.1 car collection."
SCG_SCG003S_2017,SCG 003S,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/SCG/SCG%20003S/SCG%20003S%20(PearlWhite).jpg,"Added into the game in Update 1.17.0/1.18.0 and released in Season 48 (April 19, 2018 - May 3, 2018) as a paid Flash event car."
SCG_SCG003SCarbon_2017,SCG 003S Carbon Edition,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/SCG/SCG%20003S%20Carbon%20Edition/SCG%20003S%20Carbon%20Edition%20(Black).jpg,"Added into the game in OTA Update 4.5.1 and released in Season 187 (August 22, 2023 - August 27, 2023) as a ShowDown Trophy Milestone Prize car in the Icon Series Superstars: The Summit ShowDown."
SCG_SCG004CRewardRecycled_2019,SCG 004C,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/SCG/Season%20072%20-%20SCG%20004C/SCG%20004C%20(PearlWhite).jpg,"Added into the game in Update 2.3.0 and released in Season 72 (March 21, 2019 - April 4, 2019) as a Crew Milestone car."
SCG_SCG004CReward_2019,SCG 004C,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/SCG/Season%20072%20-%20SCG%20004C/SCG%20004C%20(Blue).jpg,"Added into the game in Update 2.3.0 and released in Season 72 (March 21, 2019 - April 4, 2019) as a Crew Season car (Top 10 Crews)."
SCG_004CS_2020,SCG 004CS,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/SCG/SCG%20004CS/SCG%20004CS%20(Red).jpg,"Added into the game in Update 2.9.3 and released in Season 96 (February 20, 2020 - March 5, 2020) as an Evolution ShowDown Milestone Prize car."
SCG_007_2021,SCG 007,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/SCG/SCG%20007%202021/SCG%20007%202021%20(Red).jpg,"Added into the game in Update 3.1.0 and released in Season 130 (June 10, 2021 - June 24, 2021) as a Prize car for the America Series: 24 Hours In Santa Palma event."
Shelby_SuperSnakeRewardRecycled_2019,Shelby Super Snake (E.C. Level 0),T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Shelby/Season%20080%20-%20Shelby%20Super%20Snake/Shelby%20Super%20Snake%20(FordDeepImpactBlue)%201.jpg,"Added into the game in Update 2.5.0 and released in Season 80 (July 11, 2019 - July 25, 2019) as a Crew Milestone car. Later on, it was again a Crew Milestone car in season 125 (April 1, 2021 - April 15, 2021)."
Shelby_SuperSnakeRewardRecycled_2019_EC,Shelby Super Snake (E.C. Level 50),T5,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_8.png,"The car was added into the Elite Customs feature, in Update 2.14.0 and introduced in Season 107 (July 23, 2020 - August 6, 2020) as a part of the Elite Customs: Made In America car collection."
Shelby_SuperSnakeReward_2019,Shelby Super Snake,T5,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Shelby/Season%20080%20-%20Shelby%20Super%20Snake/Shelby%20Super%20Snake%20(FordOxfordWhite).jpg,"Added into the game in Update 2.5.0 and released in Season 80 (July 11, 2019 - July 25, 2019) as a Crew Season car (Top 10 Crews). Later on, it was again a Crew Season car (Top 10 Crews) in season 125 (April 1, 2021 - April 15, 2021)."
